stock_name,stock_code,board_name,board_code
渤海租赁,000415,新疆板块,BK0147
国统股份,002205,新疆板块,BK0147
天康生物,002100,新疆板块,BK0147
光正眼科,002524,新疆板块,BK0147
新疆火炬,603080,新疆板块,BK0147
卓郎智能,600545,新疆板块,BK0147
德展健康,000813,新疆板块,BK0147
新农开发,600359,新疆板块,BK0147
八一钢铁,600581,新疆板块,BK0147
新疆众和,600888,新疆板块,BK0147
中油工程,600339,新疆板块,BK0147
万憬能源,002700,新疆板块,BK0147
西部牧业,300106,新疆板块,BK0147
中信尼雅,600084,新疆板块,BK0147
冠农股份,600251,新疆板块,BK0147
天润乳业,600419,新疆板块,BK0147
*ST中基,000972,新疆板块,BK0147
伊力特,600197,新疆板块,BK0147
东方环宇,603706,新疆板块,BK0147
新赛股份,600540,新疆板块,BK0147
天顺股份,002800,新疆板块,BK0147
友好集团,600778,新疆板块,BK0147
立新能源,001258,新疆板块,BK0147
洪通燃气,605169,新疆板块,BK0147
元道通信,301139,新疆板块,BK0147
西部建设,002302,新疆板块,BK0147
麦趣尔,002719,新疆板块,BK0147
汇嘉时代,603101,新疆板块,BK0147
*ST新研,300159,新疆板块,BK0147
宝地矿业,601121,新疆板块,BK0147
天山股份,000877,新疆板块,BK0147
贝肯能源,002828,新疆板块,BK0147
新天然气,603393,新疆板块,BK0147
立昂技术,300603,新疆板块,BK0147
雪峰科技,603227,新疆板块,BK0147
*ST天山,300313,新疆板块,BK0147
新疆天业,600075,新疆板块,BK0147
科力股份,920088,新疆板块,BK0147
青松建化,600425,新疆板块,BK0147
德新科技,603032,新疆板块,BK0147
百花医药,600721,新疆板块,BK0147
合金投资,000633,新疆板块,BK0147
中泰化学,002092,新疆板块,BK0147
新疆交建,002941,新疆板块,BK0147
准油股份,002207,新疆板块,BK0147
川宁生物,301301,新疆板块,BK0147
国际实业,000159,新疆板块,BK0147
申万宏源,000166,新疆板块,BK0147
西部黄金,601069,新疆板块,BK0147
广汇能源,600256,新疆板块,BK0147
中粮糖业,600737,新疆板块,BK0147
天富能源,600509,新疆板块,BK0147
大全能源,688303,新疆板块,BK0147
中油资本,000617,新疆板块,BK0147
特变电工,600089,新疆板块,BK0147
天孚通信,300394,江苏板块,BK0159
龙蟠科技,603906,江苏板块,BK0159
徐工机械,000425,江苏板块,BK0159
宏微科技,688711,江苏板块,BK0159
南大光电,300346,江苏板块,BK0159
中材科技,002080,江苏板块,BK0159
N精创,920035,江苏板块,BK0159
智慧农业,000816,江苏板块,BK0159
瑞玛精密,002976,江苏板块,BK0159
日出东方,603366,江苏板块,BK0159
迈为股份,300751,江苏板块,BK0159
苏州天脉,301626,江苏板块,BK0159
新泉股份,603179,江苏板块,BK0159
福立旺,688678,江苏板块,BK0159
亚星锚链,601890,江苏板块,BK0159
敏芯股份,688286,江苏板块,BK0159
微导纳米,688147,江苏板块,BK0159
莱克电气,603355,江苏板块,BK0159
通用股份,601500,江苏板块,BK0159
南京高科,600064,江苏板块,BK0159
大东方,600327,江苏板块,BK0159
丰倍生物,603334,江苏板块,BK0159
文峰股份,601010,江苏板块,BK0159
利柏特,605167,江苏板块,BK0159
洛凯股份,603829,江苏板块,BK0159
翔楼新材,301160,江苏板块,BK0159
华源控股,002787,江苏板块,BK0159
神宇股份,300563,江苏板块,BK0159
信音电子,301329,江苏板块,BK0159
新城控股,601155,江苏板块,BK0159
中电环保,300172,江苏板块,BK0159
江苏神通,002438,江苏板块,BK0159
斯迪克,300806,江苏板块,BK0159
沪光股份,605333,江苏板块,BK0159
国瑞科技,300600,江苏板块,BK0159
双星新材,002585,江苏板块,BK0159
柏诚股份,601133,江苏板块,BK0159
汉桑科技,301491,江苏板块,BK0159
振江股份,603507,江苏板块,BK0159
瑞可达,688800,江苏板块,BK0159
中晟高科,002778,江苏板块,BK0159
通鼎互联,002491,江苏板块,BK0159
奥特佳,002239,江苏板块,BK0159
宝武镁业,002182,江苏板块,BK0159
多伦科技,603528,江苏板块,BK0159
琏升科技,300051,江苏板块,BK0159
欧圣电气,301187,江苏板块,BK0159
宝通科技,300031,江苏板块,BK0159
苏豪时尚,600287,江苏板块,BK0159
派克新材,605123,江苏板块,BK0159
沪电股份,002463,江苏板块,BK0159
苏交科,300284,江苏板块,BK0159
常友科技,301557,江苏板块,BK0159
传艺科技,002866,江苏板块,BK0159
ST路通,300555,江苏板块,BK0159
国博电子,688375,江苏板块,BK0159
格力博,301260,江苏板块,BK0159
爱朋医疗,300753,江苏板块,BK0159
中材国际,600970,江苏板块,BK0159
富瑞特装,300228,江苏板块,BK0159
高华科技,688539,江苏板块,BK0159
扬杰科技,300373,江苏板块,BK0159
威唐工业,300707,江苏板块,BK0159
东微半导,688261,江苏板块,BK0159
圣晖集成,603163,江苏板块,BK0159
全信股份,300447,江苏板块,BK0159
通易航天,920642,江苏板块,BK0159
如通股份,603036,江苏板块,BK0159
威孚高科,000581,江苏板块,BK0159
*ST亚振,603389,江苏板块,BK0159
雪浪环境,300385,江苏板块,BK0159
易德龙,603380,江苏板块,BK0159
中核科技,000777,江苏板块,BK0159
远大控股,000626,江苏板块,BK0159
鼎智科技,920593,江苏板块,BK0159
晶雪节能,301010,江苏板块,BK0159
鼎胜新材,603876,江苏板块,BK0159
ST柯利达,603828,江苏板块,BK0159
锴威特,688693,江苏板块,BK0159
世嘉科技,002796,江苏板块,BK0159
亚翔集成,603929,江苏板块,BK0159
苏豪弘业,600128,江苏板块,BK0159
永鼎股份,600105,江苏板块,BK0159
菲沃泰,688371,江苏板块,BK0159
科沃斯,603486,江苏板块,BK0159
扬农化工,600486,江苏板块,BK0159
味知香,605089,江苏板块,BK0159
无锡振华,605319,江苏板块,BK0159
金陵体育,300651,江苏板块,BK0159
东山精密,002384,江苏板块,BK0159
威腾电气,688226,江苏板块,BK0159
航天晨光,600501,江苏板块,BK0159
标榜股份,301181,江苏板块,BK0159
凤凰股份,600716,江苏板块,BK0159
亚太科技,002540,江苏板块,BK0159
江海股份,002484,江苏板块,BK0159
凯迪股份,605288,江苏板块,BK0159
创元科技,000551,江苏板块,BK0159
恩华药业,002262,江苏板块,BK0159
中南文化,002445,江苏板块,BK0159
国机精工,002046,河南板块,BK0156
中信重工,601608,河南板块,BK0156
大有能源,600403,河南板块,BK0156
航天宏图,688066,河南板块,BK0156
千味央厨,001215,河南板块,BK0156
中孚实业,600595,河南板块,BK0156
思维列控,603508,河南板块,BK0156
森源电气,002358,河南板块,BK0156
中光学,002189,河南板块,BK0156
郑州煤电,600121,河南板块,BK0156
中原内配,002448,河南板块,BK0156
秋乐种业,920087,河南板块,BK0156
仲景食品,300908,河南板块,BK0156
三全食品,002216,河南板块,BK0156
神马股份,600810,河南板块,BK0156
新开普,300248,河南板块,BK0156
羚锐制药,600285,河南板块,BK0156
凯旺科技,301182,河南板块,BK0156
翔宇医疗,688626,河南板块,BK0156
同心传动,920454,河南板块,BK0156
恒拓开源,920415,河南板块,BK0156
安阳钢铁,600569,河南板块,BK0156
新天科技,300259,河南板块,BK0156
天迈科技,300807,河南板块,BK0156
东方碳素,920175,河南板块,BK0156
一拖股份,601038,河南板块,BK0156
恒星科技,002132,河南板块,BK0156
光力科技,300480,河南板块,BK0156
中原高速,600020,河南板块,BK0156
天马新材,920971,河南板块,BK0156
中原环保,000544,河南板块,BK0156
豫能控股,001896,河南板块,BK0156
太龙药业,600222,河南板块,BK0156
北玻股份,002613,河南板块,BK0156
花溪科技,920895,河南板块,BK0156
宇通重工,600817,河南板块,BK0156
蓝天燃气,605368,河南板块,BK0156
凯盛新能,600876,河南板块,BK0156
三晖电气,002857,河南板块,BK0156
金冠电气,688517,河南板块,BK0156
速达股份,001277,河南板块,BK0156
许昌智能,920496,河南板块,BK0156
宇通客车,600066,河南板块,BK0156
通达股份,002560,河南板块,BK0156
致欧科技,301376,河南板块,BK0156
众诚科技,920207,河南板块,BK0156
中钢洛耐,688119,河南板块,BK0156
驰诚股份,920407,河南板块,BK0156
瑞丰新材,300910,河南板块,BK0156
建龙微纳,688357,河南板块,BK0156
易成新能,300080,河南板块,BK0156
新天地,301277,河南板块,BK0156
风神股份,600469,河南板块,BK0156
新乡化纤,000949,河南板块,BK0156
捷安高科,300845,河南板块,BK0156
林州重机,002535,河南板块,BK0156
硅烷科技,920402,河南板块,BK0156
拓新药业,301089,河南板块,BK0156
开普检测,003008,河南板块,BK0156
新宁物流,300013,河南板块,BK0156
平煤股份,601666,河南板块,BK0156
众智科技,301361,河南板块,BK0156
瑞贝卡,600439,河南板块,BK0156
设研院,300732,河南板块,BK0156
金丹科技,300829,河南板块,BK0156
科创新材,920580,河南板块,BK0156
森霸传感,300701,河南板块,BK0156
飞龙股份,002536,河南板块,BK0156
百川畅银,300614,河南板块,BK0156
濮耐股份,002225,河南板块,BK0156
辉煌科技,002296,河南板块,BK0156
普莱柯,603566,河南板块,BK0156
郑州银行,002936,河南板块,BK0156
天力锂能,301152,河南板块,BK0156
利通科技,920225,河南板块,BK0156
中原传媒,000719,河南板块,BK0156
棕榈股份,002431,河南板块,BK0156
城发环境,000885,河南板块,BK0156
远东传动,002406,河南板块,BK0156
焦作万方,000612,河南板块,BK0156
隆华科技,300263,河南板块,BK0156
安彩高科,600207,河南板块,BK0156
明泰铝业,601677,河南板块,BK0156
平高电气,600312,河南板块,BK0156
清水源,300437,河南板块,BK0156
好想你,002582,河南板块,BK0156
仕佳光子,688313,河南板块,BK0156
中原证券,601375,河南板块,BK0156
中粮资本,002423,河南板块,BK0156
安图生物,603658,河南板块,BK0156
莲花控股,600186,河南板块,BK0156
双汇发展,000895,河南板块,BK0156
力量钻石,301071,河南板块,BK0156
中航光电,002179,河南板块,BK0156
华英农业,002321,河南板块,BK0156
惠丰钻石,920725,河南板块,BK0156
新开源,300109,河南板块,BK0156
华兰生物,002007,河南板块,BK0156
濮阳惠成,300481,河南板块,BK0156
龙佰集团,002601,河南板块,BK0156
西藏旅游,600749,西藏板块,BK0174
多瑞医药,301075,西藏板块,BK0174
ST西发,000752,西藏板块,BK0174
筑博设计,300564,西藏板块,BK0174
华宝股份,300741,西藏板块,BK0174
恩威医药,301331,西藏板块,BK0174
卫信康,603676,西藏板块,BK0174
奇正藏药,002287,西藏板块,BK0174
万兴科技,300624,西藏板块,BK0174
灵康药业,603669,西藏板块,BK0174
高争民爆,002827,西藏板块,BK0174
海思科,002653,西藏板块,BK0174
华林证券,002945,西藏板块,BK0174
易明医药,002826,西藏板块,BK0174
西藏天路,600326,西藏板块,BK0174
西藏药业,600211,西藏板块,BK0174
西藏矿业,000762,西藏板块,BK0174
天阳科技,300872,西藏板块,BK0174
西藏城投,600773,西藏板块,BK0174
西藏珠峰,600338,西藏板块,BK0174
梅花生物,600873,西藏板块,BK0174
华钰矿业,601020,西藏板块,BK0174
德福科技,301511,江西板块,BK0160
沃格光电,603773,江西板块,BK0160
新钢股份,600782,江西板块,BK0160
中文传媒,600373,江西板块,BK0160
南矿集团,001360,江西板块,BK0160
威尔高,301251,江西板块,BK0160
章源钨业,002378,江西板块,BK0160
九丰能源,605090,江西板块,BK0160
华伍股份,300095,江西板块,BK0160
晶科能源,688223,江西板块,BK0160
煌上煌,002695,江西板块,BK0160
国光连锁,605188,江西板块,BK0160
江铃汽车,000550,江西板块,BK0160
江盐集团,601065,江西板块,BK0160
黑猫股份,002068,江西板块,BK0160
孚能科技,688567,江西板块,BK0160
凤凰光学,600071,江西板块,BK0160
同和药业,300636,江西板块,BK0160
长虹华意,000404,江西板块,BK0160
播恩集团,001366,江西板块,BK0160
天新药业,603235,江西板块,BK0160
凤形股份,002760,江西板块,BK0160
ST联合,600358,江西板块,BK0160
金达莱,688057,江西板块,BK0160
方大特钢,600507,江西板块,BK0160
江南新材,603124,江西板块,BK0160
欧克科技,001223,江西板块,BK0160
百通能源,001376,江西板块,BK0160
晶科科技,601778,江西板块,BK0160
华维设计,920427,江西板块,BK0160
满坤科技,301132,江西板块,BK0160
*ST海源,002529,江西板块,BK0160
诚志股份,000990,江西板块,BK0160
悦安新材,688786,江西板块,BK0160
恒大高新,002591,江西板块,BK0160
泰豪科技,600590,江西板块,BK0160
*ST节能,000820,江西板块,BK0160
福事特,301446,江西板块,BK0160
百胜智能,301083,江西板块,BK0160
赣粤高速,600269,江西板块,BK0160
耐普矿机,300818,江西板块,BK0160
江西长运,600561,江西板块,BK0160
九鼎投资,600053,江西板块,BK0160
艾芬达,301575,江西板块,BK0160
逸豪新材,301176,江西板块,BK0160
万年青,000789,江西板块,BK0160
赣能股份,000899,江西板块,BK0160
明冠新材,688560,江西板块,BK0160
国泰集团,603977,江西板块,BK0160
宁新新材,920719,江西板块,BK0160
甘源食品,002991,江西板块,BK0160
仁和药业,000650,江西板块,BK0160
新赣江,920367,江西板块,BK0160
博雅生物,300294,江西板块,BK0160
海能实业,300787,江西板块,BK0160
善水科技,301190,江西板块,BK0160
三鑫医疗,300453,江西板块,BK0160
新余国科,300722,江西板块,BK0160
*ST新元,300472,江西板块,BK0160
洪都航空,600316,江西板块,BK0160
慈文传媒,002343,江西板块,BK0160
腾远钴业,301219,江西板块,BK0160
中国瑞林,603257,江西板块,BK0160
*ST返利,600228,江西板块,BK0160
世龙实业,002748,江西板块,BK0160
江钨装备,600397,江西板块,BK0160
阳光乳业,001318,江西板块,BK0160
日月明,300906,江西板块,BK0160
天利科技,300399,江西板块,BK0160
志特新材,300986,江西板块,BK0160
晨光新材,605399,江西板块,BK0160
联创电子,002036,江西板块,BK0160
三川智慧,300066,江西板块,BK0160
星星科技,300256,江西板块,BK0160
国科军工,688543,江西板块,BK0160
联创光电,600363,江西板块,BK0160
宏柏新材,605366,江西板块,BK0160
*ST沐邦,603398,江西板块,BK0160
洪城环境,600461,江西板块,BK0160
富祥药业,300497,江西板块,BK0160
江中药业,600750,江西板块,BK0160
美克家居,600337,江西板块,BK0160
金力永磁,300748,江西板块,BK0160
天键股份,301383,江西板块,BK0160
国盛证券,002670,江西板块,BK0160
江特电机,002176,江西板块,BK0160
正邦科技,002157,江西板块,BK0160
江西铜业,600362,江西板块,BK0160
中国稀土,000831,江西板块,BK0160
赣锋锂业,002460,江西板块,BK0160
天音控股,000829,江西板块,BK0160
西部创业,000557,宁夏板块,BK0162
英 力 特,000635,宁夏板块,BK0162
巨能股份,920578,宁夏板块,BK0162
宁夏建材,600449,宁夏板块,BK0162
晓鸣股份,300967,宁夏板块,BK0162
*ST宁科,600165,宁夏板块,BK0162
*ST宝实,000595,宁夏板块,BK0162
凯添燃气,920010,宁夏板块,BK0162
银星能源,000862,宁夏板块,BK0162
宝丰能源,600989,宁夏板块,BK0162
青龙管业,002457,宁夏板块,BK0162
嘉泽新能,601619,宁夏板块,BK0162
威力传动,300904,宁夏板块,BK0162
东方钽业,000962,宁夏板块,BK0162
美利云,000815,宁夏板块,BK0162
新华百货,600785,宁夏板块,BK0162
